business_id,label,size
iyPtSR0s6EkvaQFbdJ_jVA,-1,23
iyPtSR0s6EkvaQFbdJ_jVA,0,9
iyPtSR0s6EkvaQFbdJ_jVA,1,40
iyoym9B8gU_YPXSb3m31LA,-1,1
iyoym9B8gU_YPXSb3m31LA,0,1
iyoym9B8gU_YPXSb3m31LA,1,16
izucdKmWkOyOsEqZE5sYFg,-1,6
izucdKmWkOyOsEqZE5sYFg,0,3
izucdKmWkOyOsEqZE5sYFg,1,16
j-0QQUXuMuowlItX3ekBBQ,-1,2
j-0QQUXuMuowlItX3ekBBQ,1,7
j00iBr6uYnwgFs_J5y9f0w,-1,68
j00iBr6uYnwgFs_J5y9f0w,0,34
j00iBr6uYnwgFs_J5y9f0w,1,142
j0GIt0EpmpWqms5WbPl5Bw,-1,16
j0GIt0EpmpWqms5WbPl5Bw,0,5
j0GIt0EpmpWqms5WbPl5Bw,1,35
j3KRVmUKQMcSSxGdDUv9oA,1,4
j4F5LtyQ3_dKLJbIEkwFpQ,-1,17
j4F5LtyQ3_dKLJbIEkwFpQ,0,7
j4F5LtyQ3_dKLJbIEkwFpQ,1,112
j6__keNWOE8bVP_KVFs9cA,0,2
j6__keNWOE8bVP_KVFs9cA,1,37
j84mrl1I2c6mU4ltS3ofGQ,-1,1
j84mrl1I2c6mU4ltS3ofGQ,1,8
jATVbyYjlmjV4v0z8gXnqw,0,1
jATVbyYjlmjV4v0z8gXnqw,1,3
jAep5-Dl0PkvAiW96YLRCQ,-1,1
jAep5-Dl0PkvAiW96YLRCQ,1,2
jBh399TajGcH28Zo2J1pHw,-1,65
jBh399TajGcH28Zo2J1pHw,0,52
jBh399TajGcH28Zo2J1pHw,1,398
jBs2HmEOkqCvdHNnw3N-og,-1,83
jBs2HmEOkqCvdHNnw3N-og,0,41
jBs2HmEOkqCvdHNnw3N-og,1,195
jCR-xC4NqoEajjmstqX8sA,-1,33
jCR-xC4NqoEajjmstqX8sA,0,18
jCR-xC4NqoEajjmstqX8sA,1,245
jEqsHSLzQraqG1qaMNjsBA,-1,4
jEqsHSLzQraqG1qaMNjsBA,0,1
jEqsHSLzQraqG1qaMNjsBA,1,18
jF3sWSqa-6TyROZgSUGrIw,-1,10
jF3sWSqa-6TyROZgSUGrIw,0,2
jF3sWSqa-6TyROZgSUGrIw,1,41
jGZRh1xFsy14fec3IG6-Hg,-1,3
jGZRh1xFsy14fec3IG6-Hg,0,2
jGZRh1xFsy14fec3IG6-Hg,1,19
jJXo0ZcjetztmJmjysuk_g,-1,2
jJXo0ZcjetztmJmjysuk_g,1,8
jJcg-kE3q3FylJhewFcNQA,-1,2
jJcg-kE3q3FylJhewFcNQA,1,4
jLHE095dxq83qNVNndqUFQ,-1,18
jLHE095dxq83qNVNndqUFQ,0,13
jLHE095dxq83qNVNndqUFQ,1,61
jM6JjZXFAQQANwdlEwbH3g,-1,10
jM6JjZXFAQQANwdlEwbH3g,0,4
jM6JjZXFAQQANwdlEwbH3g,1,22
jMEGdDfVSSubmFZhFnUfrg,-1,7
jMEGdDfVSSubmFZhFnUfrg,0,9
jMEGdDfVSSubmFZhFnUfrg,1,29
jNhxnj9j_spThcSzJMaeTw,-1,2
jNhxnj9j_spThcSzJMaeTw,1,8
jNw0Lnb_HVfhFVWe5q-qmw,-1,5
jNw0Lnb_HVfhFVWe5q-qmw,0,2
jNw0Lnb_HVfhFVWe5q-qmw,1,35
jO3ikdNbF_TGGv87izTkEg,-1,66
jO3ikdNbF_TGGv87izTkEg,0,35
jO3ikdNbF_TGGv87izTkEg,1,175
jOMtqF2XnRgOZ2eOVLoxGA,-1,3
jOMtqF2XnRgOZ2eOVLoxGA,0,6
jOMtqF2XnRgOZ2eOVLoxGA,1,34
jPNVZlBDuvv4GEGyMGGrIw,0,3
jPNVZlBDuvv4GEGyMGGrIw,1,8
jR-UdyU7cTNxUqMdlTdsiw,-1,3
jR-UdyU7cTNxUqMdlTdsiw,0,2
jR-UdyU7cTNxUqMdlTdsiw,1,12
jRq50hjNDfnkZ3AdJxhsEg,-1,2
jRq50hjNDfnkZ3AdJxhsEg,0,3
jRq50hjNDfnkZ3AdJxhsEg,1,9
jS6i--1iVudrIZNhKrG6-Q,-1,3
jS6i--1iVudrIZNhKrG6-Q,1,14
jSqfGuZXwcKBMWV71y11Tg,-1,9
jSqfGuZXwcKBMWV71y11Tg,0,5
jSqfGuZXwcKBMWV71y11Tg,1,26
jWsFor_4Uj0_JTbjohpktA,-1,1
jWsFor_4Uj0_JTbjohpktA,1,3
jWv5GUtEp30OD5L5C8c2DQ,-1,52
jWv5GUtEp30OD5L5C8c2DQ,0,91
jWv5GUtEp30OD5L5C8c2DQ,1,974
jXHz9eKcRuukkqJDI-cSig,-1,1
jXHz9eKcRuukkqJDI-cSig,0,1
jXHz9eKcRuukkqJDI-cSig,1,1
jXo7PMPoST2JGIYQ5nsQ5A,0,1
jXo7PMPoST2JGIYQ5nsQ5A,1,2
jYuZNkCtWKcdVZNVjZ2TTQ,1,6
ja37wTbrmYObsGw-_ZKZhg,-1,5
jaSowNITPRRCYpPb3_pjdA,-1,21
jaSowNITPRRCYpPb3_pjdA,0,14
jaSowNITPRRCYpPb3_pjdA,1,242
jbbFyy2rl8x_7ssz-GifbQ,-1,1
jbbFyy2rl8x_7ssz-GifbQ,0,4
jbbFyy2rl8x_7ssz-GifbQ,1,15
jdAdf7keZac1idbgNKG2pw,-1,14
jdAdf7keZac1idbgNKG2pw,0,10
jdAdf7keZac1idbgNKG2pw,1,97
jfUarAupxK2BwoYj8hjQVw,-1,1
jfUarAupxK2BwoYj8hjQVw,0,1
jfUarAupxK2BwoYj8hjQVw,1,3
jfmyj519pg2flxGEQ2xdPg,-1,66
jfmyj519pg2flxGEQ2xdPg,0,58
jfmyj519pg2flxGEQ2xdPg,1,352
jg37O7ANF7hqggS6bxUpcQ,-1,5
jg37O7ANF7hqggS6bxUpcQ,0,9
jg37O7ANF7hqggS6bxUpcQ,1,31
jjJ06LdxITpFaz_EQaEvWQ,-1,2
jjJ06LdxITpFaz_EQaEvWQ,1,2
jluEI1ZDQDeJlbl-M3YH3Q,-1,53
jluEI1ZDQDeJlbl-M3YH3Q,0,25
jluEI1ZDQDeJlbl-M3YH3Q,1,110
jnfFIosV8zpC3eZ2RcjEeQ,-1,1
jnfFIosV8zpC3eZ2RcjEeQ,0,5
jnfFIosV8zpC3eZ2RcjEeQ,1,1
jnroKk9qi0FR2bFSkxYZNg,-1,16
jnroKk9qi0FR2bFSkxYZNg,0,14
jnroKk9qi0FR2bFSkxYZNg,1,118
jnx6lEnHd3SeDNeRn87lvA,-1,1
jnx6lEnHd3SeDNeRn87lvA,0,1
jnx6lEnHd3SeDNeRn87lvA,1,6
joMyW9KcBEsHJxQuAMulaQ,-1,10
joMyW9KcBEsHJxQuAMulaQ,0,11
joMyW9KcBEsHJxQuAMulaQ,1,89
joykx2LTxkBKvh-fEk4aKw,-1,7
joykx2LTxkBKvh-fEk4aKw,1,5
jq1cO9G62R-CaL6Jq0BcCg,-1,3
jq1cO9G62R-CaL6Jq0BcCg,0,1
jrE4M9HlYp2AZZ7iQCSIRw,-1,189
jrE4M9HlYp2AZZ7iQCSIRw,0,78
jrE4M9HlYp2AZZ7iQCSIRw,1,188
jrpqddzMsp6_2mkwpr6X8Q,0,1
jrpqddzMsp6_2mkwpr6X8Q,1,3
jrsWzQH-3s5jxMDUiaJzAg,-1,1
jrsWzQH-3s5jxMDUiaJzAg,1,2
js9rQZAlA5rr7oSBRRcCDw,-1,16
js9rQZAlA5rr7oSBRRcCDw,0,18
js9rQZAlA5rr7oSBRRcCDw,1,130
jtQARsP6P-LbkyjbO1qNGg,-1,17
jtQARsP6P-LbkyjbO1qNGg,0,18
jtQARsP6P-LbkyjbO1qNGg,1,80
juml1DCzKOlpqYD03081pw,0,1
juml1DCzKOlpqYD03081pw,1,6
jxV-rtwx1GtpMlMV6d7D4Q,0,1
jxV-rtwx1GtpMlMV6d7D4Q,1,5
jxXFM1c9WJVLr-5r3guDYA,1,3
jyPsc5xUFpVOuuSylPkZdw,-1,3
jyPsc5xUFpVOuuSylPkZdw,0,3
jyPsc5xUFpVOuuSylPkZdw,1,9
jylz2TZWeULXS_rn3sal2A,-1,4
jylz2TZWeULXS_rn3sal2A,0,1
jylz2TZWeULXS_rn3sal2A,1,13
k0ZUrpL789RZb1QuaE8_Uw,-1,4
k0ZUrpL789RZb1QuaE8_Uw,0,1
k0ZUrpL789RZb1QuaE8_Uw,1,11
k0iSRXXqw49yugl8UUpbsw,-1,4
k0iSRXXqw49yugl8UUpbsw,0,8
k0iSRXXqw49yugl8UUpbsw,1,85
k1q9f7aJ2TsoSbeA8Qm1aA,-1,26
k1q9f7aJ2TsoSbeA8Qm1aA,0,19
k1q9f7aJ2TsoSbeA8Qm1aA,1,88
k2H--NUMZUivgm_McnVKzw,-1,4
k2H--NUMZUivgm_McnVKzw,0,1
k2H--NUMZUivgm_McnVKzw,1,5
k2fD2NxXEI4CrDtsBn6tCw,-1,1
k2fD2NxXEI4CrDtsBn6tCw,1,2
k3T05pOtZm8j5cvx95Gmcw,-1,5
k3T05pOtZm8j5cvx95Gmcw,0,2
k3T05pOtZm8j5cvx95Gmcw,1,4
k3fn9JFiNLNy2q5p0cE1kg,-1,10
k3fn9JFiNLNy2q5p0cE1kg,0,9
k3fn9JFiNLNy2q5p0cE1kg,1,128
k4PFaATcPO0tvTetNbdm8Q,-1,4
k4PFaATcPO0tvTetNbdm8Q,0,3
k4PFaATcPO0tvTetNbdm8Q,1,23
k5azd7T8eqESrOP9TkBjOw,1,8
k5ddmLvAKKw9zSusRPM2cQ,-1,2
k5ddmLvAKKw9zSusRPM2cQ,0,5
k5ddmLvAKKw9zSusRPM2cQ,1,115
k5pA0N9K2zy5OQZSqeC0jQ,-1,14
k5pA0N9K2zy5OQZSqeC0jQ,0,21
k5pA0N9K2zy5OQZSqeC0jQ,1,106
k6zmSLmYAquCpJGKNnTgSQ,-1,75
k6zmSLmYAquCpJGKNnTgSQ,0,79
k6zmSLmYAquCpJGKNnTgSQ,1,509
k7D1eFxN-_Ry491C-RiMpw,-1,11
k7D1eFxN-_Ry491C-RiMpw,0,2
k7D1eFxN-_Ry491C-RiMpw,1,6
k8BqCejnaMlw7aoVthvqyw,-1,90
k8BqCejnaMlw7aoVthvqyw,0,77
k8BqCejnaMlw7aoVthvqyw,1,707
k8YGNHv-wxy37aX6bWJD9g,-1,3
k8YGNHv-wxy37aX6bWJD9g,0,1
k8YGNHv-wxy37aX6bWJD9g,1,5
k9AaulyfonmUlkmI3uMiQQ,-1,15
k9AaulyfonmUlkmI3uMiQQ,0,2
k9AaulyfonmUlkmI3uMiQQ,1,13
kABF0hYfAEnl166mn1zR1A,-1,84
kABF0hYfAEnl166mn1zR1A,0,73
kABF0hYfAEnl166mn1zR1A,1,421
kD05qsPROIFoEhgQIp_Vig,-1,1
kD05qsPROIFoEhgQIp_Vig,0,4
kD05qsPROIFoEhgQIp_Vig,1,8
kDCyqlYcstqnoqnfBRS5Og,-1,4
kDCyqlYcstqnoqnfBRS5Og,0,12
kDCyqlYcstqnoqnfBRS5Og,1,136
kEv0__4xUAREvTCPHsXEzQ,-1,6
kEv0__4xUAREvTCPHsXEzQ,0,2
kEv0__4xUAREvTCPHsXEzQ,1,18
kExmc2lS8BhFFlh9sjvuSA,-1,10
kExmc2lS8BhFFlh9sjvuSA,0,9
kExmc2lS8BhFFlh9sjvuSA,1,30
kFMEdURGAp4g29oaiF5Hjg,-1,4
kFMEdURGAp4g29oaiF5Hjg,1,58
kG3h6cXDmZz5hSI6Km__PA,-1,3
kG3h6cXDmZz5hSI6Km__PA,1,6
kHKGaaK4yAOT1End-XS65g,0,1
kHKGaaK4yAOT1End-XS65g,1,2
kI86MfVvZPJUm4RYy3YmUw,-1,3
kI86MfVvZPJUm4RYy3YmUw,0,2
kI86MfVvZPJUm4RYy3YmUw,1,2
kICgNgVRkIh4doz0atyMMA,-1,39
kICgNgVRkIh4doz0atyMMA,0,38
kICgNgVRkIh4doz0atyMMA,1,327
kJAmLFgiIjtjULunpr3NNg,-1,88
kJAmLFgiIjtjULunpr3NNg,0,57
kJAmLFgiIjtjULunpr3NNg,1,440
kJ_Rke1dt9zpbJp9lX6sXw,-1,55
kJ_Rke1dt9zpbJp9lX6sXw,0,18
kJ_Rke1dt9zpbJp9lX6sXw,1,45
kKYbzzq0y7yuaUBHsSf02g,0,2
kKYbzzq0y7yuaUBHsSf02g,1,4
kLiMrnkcV_dfVpejfRlhSg,-1,4
kLiMrnkcV_dfVpejfRlhSg,0,2
kLiMrnkcV_dfVpejfRlhSg,1,9
kOFDVcnj-8fd3doIpCQ06A,-1,55
kOFDVcnj-8fd3doIpCQ06A,0,48
kOFDVcnj-8fd3doIpCQ06A,1,527
kPV1DlXSkcXY5G8r2LLmEA,-1,20
kPV1DlXSkcXY5G8r2LLmEA,0,20
kPV1DlXSkcXY5G8r2LLmEA,1,139
kPxZJSYXcEUX-aCY-Ma_xw,1,3
kQ9gVGp5R_jZwLi0-q8PZQ,-1,8
kQ9gVGp5R_jZwLi0-q8PZQ,0,6
kQ9gVGp5R_jZwLi0-q8PZQ,1,47
kQGJ5QUJ0BAIpmYYtf7Uqw,-1,6
kQGJ5QUJ0BAIpmYYtf7Uqw,0,2
kQGJ5QUJ0BAIpmYYtf7Uqw,1,20
kTqhrYTKwbWUe-HxfKjB4Q,1,4
kUQwaqwxKlScAQNhRx2_2w,-1,66
kUQwaqwxKlScAQNhRx2_2w,0,33
kUQwaqwxKlScAQNhRx2_2w,1,134
kVqsDQRGxZXdJsH8LpEhww,-1,3
kVqsDQRGxZXdJsH8LpEhww,0,6
kVqsDQRGxZXdJsH8LpEhww,1,27
kXRTFpDLpNUoWDe96kGSVw,-1,3
kXRTFpDLpNUoWDe96kGSVw,0,2
kXRTFpDLpNUoWDe96kGSVw,1,6
kXl44keW3wZaJpjEqHk30g,-1,33
kXl44keW3wZaJpjEqHk30g,0,22
kXl44keW3wZaJpjEqHk30g,1,99
kXxSkjIByGp4X6-FIO8_Qw,-1,6
kXxSkjIByGp4X6-FIO8_Qw,0,16
kXxSkjIByGp4X6-FIO8_Qw,1,123
kYSWogqMiox_R_xib2U_Jg,-1,1
kYSWogqMiox_R_xib2U_Jg,0,1
kYSWogqMiox_R_xib2U_Jg,1,6
kYZJ94hdzbhZIIXhIZU5Dw,-1,3
kYZJ94hdzbhZIIXhIZU5Dw,0,5
kYZJ94hdzbhZIIXhIZU5Dw,1,46
kZVFHKfAEXgysJdyOkJ3EA,-1,2
kZVFHKfAEXgysJdyOkJ3EA,1,2
kZW2RJdmb8Ymm22pLscYvA,-1,8
kZW2RJdmb8Ymm22pLscYvA,0,4
kZW2RJdmb8Ymm22pLscYvA,1,29
kZjVcJ92NOcdFgvfwBFlqA,1,9
k_90gSYkCpPuTPlgMzVd8g,-1,8
k_90gSYkCpPuTPlgMzVd8g,0,1
k_90gSYkCpPuTPlgMzVd8g,1,7
k_luboaCkZRUo5KL7phVvQ,-1,7
k_luboaCkZRUo5KL7phVvQ,0,3
k_luboaCkZRUo5KL7phVvQ,1,15
kaLQwmlpfObNrYk_2yq74g,-1,2
kaLQwmlpfObNrYk_2yq74g,0,1
kaLQwmlpfObNrYk_2yq74g,1,18
kaW97gZXyGMdkedZNdQuew,-1,12
kaW97gZXyGMdkedZNdQuew,0,11
kaW97gZXyGMdkedZNdQuew,1,78
kafUXRNfQm3e_U14S2WbmA,-1,1
kafUXRNfQm3e_U14S2WbmA,0,4
kafUXRNfQm3e_U14S2WbmA,1,47
kajp1s8tu9B59OyyHoBExg,-1,12
kajp1s8tu9B59OyyHoBExg,0,10
kajp1s8tu9B59OyyHoBExg,1,60
kbYUkCMetQ5YHPrABu4-Yg,-1,1
kbYUkCMetQ5YHPrABu4-Yg,1,8
kc-L8h6PHWc4uHKXyXW6PA,0,1
kc-L8h6PHWc4uHKXyXW6PA,1,5
kc5JPu8lkg64yUbrheJxng,-1,42
kc5JPu8lkg64yUbrheJxng,0,11
kc5JPu8lkg64yUbrheJxng,1,67
kgw8nBO9ZMRhukfnJd6bxg,-1,76
kgw8nBO9ZMRhukfnJd6bxg,0,47
kgw8nBO9ZMRhukfnJd6bxg,1,204
kihL3ob1VOlAaGNeJ0fClw,-1,3
kihL3ob1VOlAaGNeJ0fClw,0,1
kihL3ob1VOlAaGNeJ0fClw,1,6
kiweDovyXezj-ZMpB1tlXg,-1,4
kiweDovyXezj-ZMpB1tlXg,0,5
kiweDovyXezj-ZMpB1tlXg,1,36
kjgatxWIFRvCOT75IP37qA,1,3
kjx0Zq21nF9aAK9wpGkmng,-1,6
kjx0Zq21nF9aAK9wpGkmng,0,2
kjx0Zq21nF9aAK9wpGkmng,1,19
klddGAcNIpE_aB5sd1hNXw,-1,52
klddGAcNIpE_aB5sd1hNXw,0,59
klddGAcNIpE_aB5sd1hNXw,1,470
kljR-Bg6A3jze9JzBwRhRA,-1,11
kljR-Bg6A3jze9JzBwRhRA,0,6
kljR-Bg6A3jze9JzBwRhRA,1,57
klsBtNP-vlO3QlfPbAtTzQ,-1,26
klsBtNP-vlO3QlfPbAtTzQ,0,12
klsBtNP-vlO3QlfPbAtTzQ,1,42
klu0zF1rWAoNAhKPsFyUog,-1,11
klu0zF1rWAoNAhKPsFyUog,0,12
klu0zF1rWAoNAhKPsFyUog,1,72
km5aBHRss5ir_B0jvEErzQ,-1,177
km5aBHRss5ir_B0jvEErzQ,0,54
km5aBHRss5ir_B0jvEErzQ,1,181
kmPZPIbulnOv3Btg9YGWrA,1,3
kpZ2vPjkHfee4pCLC05tfg,-1,10
kpZ2vPjkHfee4pCLC05tfg,0,5
kpZ2vPjkHfee4pCLC05tfg,1,40
kpZjgADHSklBk3JqcO4b4Q,-1,5
kpZjgADHSklBk3JqcO4b4Q,0,12
kpZjgADHSklBk3JqcO4b4Q,1,76
kqDqbs3fMKJ6GGrLfENnxA,-1,14
kqDqbs3fMKJ6GGrLfENnxA,0,19
kqDqbs3fMKJ6GGrLfENnxA,1,121
kqIjHVFbhg-mqRGRhpRKpg,-1,1
kqIjHVFbhg-mqRGRhpRKpg,1,5
kqM_bA4eEAnIMekmyWB5WA,-1,3
kqM_bA4eEAnIMekmyWB5WA,0,2
kqM_bA4eEAnIMekmyWB5WA,1,11
kqPuXd_jHPq6HwTmaj6RnQ,1,7
ku6NGJSMJ5RwKnHrzVBQcA,-1,5
ku6NGJSMJ5RwKnHrzVBQcA,0,5
ku6NGJSMJ5RwKnHrzVBQcA,1,18
kuJRRmmmDUXqwM6kNihXXA,-1,22
kuJRRmmmDUXqwM6kNihXXA,0,13
kuJRRmmmDUXqwM6kNihXXA,1,120
kuvBnJc3bllm2xpuleezIw,-1,2
kuvBnJc3bllm2xpuleezIw,0,1
kuvBnJc3bllm2xpuleezIw,1,7
kwRWzhS3UoIIeoi7ghK6uw,-1,16
kwRWzhS3UoIIeoi7ghK6uw,0,21
kwRWzhS3UoIIeoi7ghK6uw,1,64
kxo3Zz_JIEUGkJHl9kUiKg,-1,18
kxo3Zz_JIEUGkJHl9kUiKg,0,18
kxo3Zz_JIEUGkJHl9kUiKg,1,111
kzwiQ54fopeTgGEIkgJ2dQ,-1,26
kzwiQ54fopeTgGEIkgJ2dQ,0,14
kzwiQ54fopeTgGEIkgJ2dQ,1,61
l-2xwlocbVNu7S6NByVMMg,-1,9
l-2xwlocbVNu7S6NByVMMg,0,4
l-2xwlocbVNu7S6NByVMMg,1,7
l-syVU_B8T4ZTr_SpMCKfg,-1,20
l-syVU_B8T4ZTr_SpMCKfg,0,7
l-syVU_B8T4ZTr_SpMCKfg,1,17
l09JfMeQ6ynYs5MCJtrcmQ,-1,1
l09JfMeQ6ynYs5MCJtrcmQ,0,1
l09JfMeQ6ynYs5MCJtrcmQ,1,10
l1DtLtgI2hlGNMBSkk5sXg,-1,3
l1DtLtgI2hlGNMBSkk5sXg,0,2
l1DtLtgI2hlGNMBSkk5sXg,1,12
l3oWxCf7Y-X-fgAxNVR7-A,-1,5
l3oWxCf7Y-X-fgAxNVR7-A,0,1
l3oWxCf7Y-X-fgAxNVR7-A,1,2
l4E8kiB13FWV1p_rGYJLig,-1,11
l4E8kiB13FWV1p_rGYJLig,0,4
l4E8kiB13FWV1p_rGYJLig,1,24
l4idpMNjLXY59NI9np-JOQ,-1,1
l4idpMNjLXY59NI9np-JOQ,0,2
l4idpMNjLXY59NI9np-JOQ,1,4
l57pPj8XxRxmzsplMCeV9w,-1,11
l57pPj8XxRxmzsplMCeV9w,0,2
l57pPj8XxRxmzsplMCeV9w,1,29
l5NUIeAo6Fk-Vx4nm3Xqfg,-1,10
l5NUIeAo6Fk-Vx4nm3Xqfg,0,8
l5NUIeAo6Fk-Vx4nm3Xqfg,1,42
l60ViBdB70YdrI0yJ6025g,1,3
l7bLPv5G6JwOySt8Wo7xkg,-1,3
l7bLPv5G6JwOySt8Wo7xkg,0,4
l7bLPv5G6JwOySt8Wo7xkg,1,28
l8N9UHVcFmgpJOez8z6rKw,-1,1
l8N9UHVcFmgpJOez8z6rKw,0,2
l8N9UHVcFmgpJOez8z6rKw,1,13
l8SNag-Ii0YUeSGHkA3Vhw,-1,10
l8SNag-Ii0YUeSGHkA3Vhw,0,4
l8SNag-Ii0YUeSGHkA3Vhw,1,62
lAR6Lj6-zBxQNqflZt0zTQ,-1,113
lAR6Lj6-zBxQNqflZt0zTQ,0,43
lAR6Lj6-zBxQNqflZt0zTQ,1,236
lCMOdWehkmMbb-BY4B4XxA,-1,3
lCMOdWehkmMbb-BY4B4XxA,0,3
lCMOdWehkmMbb-BY4B4XxA,1,2
lCZ1pvgb9i3c2y55XalbhA,-1,3
lCZ1pvgb9i3c2y55XalbhA,0,1
lCZ1pvgb9i3c2y55XalbhA,1,2
lCwqJWMxvIUQt1Re_tDn4w,-1,27
lCwqJWMxvIUQt1Re_tDn4w,0,6
lCwqJWMxvIUQt1Re_tDn4w,1,26
lDrB6Ko29UFvwPvlqhkWFQ,0,1
lDrB6Ko29UFvwPvlqhkWFQ,1,2
lDwZKo0usofBTfhYrquhDg,-1,2
lDwZKo0usofBTfhYrquhDg,0,3
lDwZKo0usofBTfhYrquhDg,1,6
lEbOeImbAcgV2Jve4DgC0w,-1,1
lEbOeImbAcgV2Jve4DgC0w,1,10
lFva3eDk1GRvJAWKknQKig,1,15
lFxhaA5tyFxKGtLp7yEjNA,-1,15
lFxhaA5tyFxKGtLp7yEjNA,0,6
lFxhaA5tyFxKGtLp7yEjNA,1,35
lGQdnscJ2J8MXBoWx3-SRw,-1,9
lGQdnscJ2J8MXBoWx3-SRw,0,3
lGQdnscJ2J8MXBoWx3-SRw,1,52
lGy7jJ9oVZUJNkmZj7ewgA,-1,150
lGy7jJ9oVZUJNkmZj7ewgA,0,114
lGy7jJ9oVZUJNkmZj7ewgA,1,356
lHCwqXdDSmlmqe88WpjeEg,-1,15
lHCwqXdDSmlmqe88WpjeEg,0,13
lHCwqXdDSmlmqe88WpjeEg,1,34
lJpcz-Hv71kbk7bkhZz7FA,-1,3
lJpcz-Hv71kbk7bkhZz7FA,1,1
lKq4Qsz13FDcAVgp49uukQ,-1,85
lKq4Qsz13FDcAVgp49uukQ,0,77
lKq4Qsz13FDcAVgp49uukQ,1,454
lLMJsTchKYF1O0fpNWpCRA,-1,9
lLMJsTchKYF1O0fpNWpCRA,0,7
lLMJsTchKYF1O0fpNWpCRA,1,77
lO2fIIZj225NIk5t2k69NA,-1,54
lO2fIIZj225NIk5t2k69NA,0,24
lO2fIIZj225NIk5t2k69NA,1,73
lO5DVzxikN8Ibpp5Xbj2PA,-1,2
lO5DVzxikN8Ibpp5Xbj2PA,0,2
lO5DVzxikN8Ibpp5Xbj2PA,1,25
lOgybcjtSymXvJWvSZk1vw,-1,20
lOgybcjtSymXvJWvSZk1vw,0,10
lOgybcjtSymXvJWvSZk1vw,1,57
lP8Qx2Lv0rjgTgDOvs_2Sg,-1,8
lP8Qx2Lv0rjgTgDOvs_2Sg,0,4
lP8Qx2Lv0rjgTgDOvs_2Sg,1,22
lPK3iqwVwFPOMswRrejwZQ,-1,13
lPK3iqwVwFPOMswRrejwZQ,0,1
lPK3iqwVwFPOMswRrejwZQ,1,13
lPaMg95YRXAqiKMsfXsuEA,-1,2
lPaMg95YRXAqiKMsfXsuEA,1,5
lQ9VmIWvM6v-rONPkYX8aQ,-1,5
lQ9VmIWvM6v-rONPkYX8aQ,0,12
lQ9VmIWvM6v-rONPkYX8aQ,1,108
lQvMJ02_ZVIVV4e3pxwhYA,-1,6
lQvMJ02_ZVIVV4e3pxwhYA,0,2
lQvMJ02_ZVIVV4e3pxwhYA,1,6
lRidtP8BPrIy7QvFCWpDpg,1,7
lTixk1IT-D4hoMZ6LgoyHQ,-1,58
lTixk1IT-D4hoMZ6LgoyHQ,0,57
lTixk1IT-D4hoMZ6LgoyHQ,1,752
lUSAupdaVSoEaUO63RdPZA,-1,12
lUSAupdaVSoEaUO63RdPZA,0,5
lUSAupdaVSoEaUO63RdPZA,1,47
lVXYeOzbryNNOcnjRfzmFg,-1,2
lVXYeOzbryNNOcnjRfzmFg,1,1
lZZLmG1ANLq2Yb3KuVA4NA,-1,174
lZZLmG1ANLq2Yb3KuVA4NA,0,60
lZZLmG1ANLq2Yb3KuVA4NA,1,123
lZlaPghRe2Z1EkMUsFKOuw,-1,6
lZlaPghRe2Z1EkMUsFKOuw,0,3
lZlaPghRe2Z1EkMUsFKOuw,1,24
l_GV0hgEoTUf70uJVT0_hg,-1,188
l_GV0hgEoTUf70uJVT0_hg,0,209
l_GV0hgEoTUf70uJVT0_hg,1,1719
l_uAw0K2lkOsyVJATcnwsA,-1,2
l_uAw0K2lkOsyVJATcnwsA,1,6
la4mM0mSexjkOLe1goXJPg,-1,3
la4mM0mSexjkOLe1goXJPg,0,3
la4mM0mSexjkOLe1goXJPg,1,9
laM_PIoHQ9LzCxXnl6C87w,-1,1
laM_PIoHQ9LzCxXnl6C87w,1,5
laSyDWzuKb1wo1XWFEUsWQ,-1,1
laSyDWzuKb1wo1XWFEUsWQ,1,2
lapNvwl_u-x_g9MlMjW1FQ,-1,7
lapNvwl_u-x_g9MlMjW1FQ,1,9
lbdW9Ex2xjYbVJaHgWwe7A,-1,2
lbdW9Ex2xjYbVJaHgWwe7A,1,1
lcsfb0Sz5vzpBVShDsu2gw,-1,10
lcsfb0Sz5vzpBVShDsu2gw,0,8
lcsfb0Sz5vzpBVShDsu2gw,1,27
leZNWLccyBaXpPIRPK_lsA,-1,6
leZNWLccyBaXpPIRPK_lsA,0,14
leZNWLccyBaXpPIRPK_lsA,1,30
liCPyfxs-CYXAV_zAmB9dw,-1,5
liCPyfxs-CYXAV_zAmB9dw,0,4
liCPyfxs-CYXAV_zAmB9dw,1,48
liGn7sPOvUuy3kcwbhRkbA,-1,65
liGn7sPOvUuy3kcwbhRkbA,0,34
liGn7sPOvUuy3kcwbhRkbA,1,138
ljUba4BS4SgzlVYznuMrQQ,-1,4
ljUba4BS4SgzlVYznuMrQQ,0,5
ljUba4BS4SgzlVYznuMrQQ,1,20
lk3-wld-aysXpgb2kPVE-Q,-1,2
lk3-wld-aysXpgb2kPVE-Q,0,3
lkM72Y21bjBqUGaW7iL7tQ,-1,18
lkM72Y21bjBqUGaW7iL7tQ,0,8
lkM72Y21bjBqUGaW7iL7tQ,1,51
lkvHG6proAFP8_evKhdxKA,-1,12
lkvHG6proAFP8_evKhdxKA,0,3
lkvHG6proAFP8_evKhdxKA,1,26
lojZ-2AVIvkPeDQjd-8dPQ,-1,2
lojZ-2AVIvkPeDQjd-8dPQ,1,7
