address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
1935 37th Street SW,True,True,True,False,False,True,True,True,False,True,True,True,True,True,k3T05pOtZm8j5cvx95Gmcw,"British, Irish Pub, Pubs, Irish, Bars, Nightlife, Restaurants, American (Traditional)",Calgary,15.5,15.5,16.0,16.0,15.5,15.5,15.5,51.037164,-114.141267,Murdoch's Bar & Grill,,T3E 3A4,11,3.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,109.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
"250 6 Avenue SW, Suite 181",,True,,,False,,True,True,False,True,True,True,False,True,noWYnCTjOqi3c_LS9MYgWg,"Canadian (New), Restaurants, American (New)",Calgary,12.5,12.5,7.0,7.0,12.5,12.5,12.5,51.0476491433,-114.069015326,Redwater Rustic Grille,,T2E 4Y7,23,4.0,AB,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,76.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
933 17 Avenue SW,,True,,False,False,True,True,True,False,True,False,True,True,True,hhccRf4yLajnjnma6T113A,"Canadian (New), Tapas Bars, American (New), Bars, Nightlife, Restaurants",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0377061453,-114.084055234,Classic Jacks Restaurant & Bar,,T2T 5R6,20,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,True,True,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9697 Macleod Trail,True,True,True,False,True,True,True,True,False,True,False,True,True,,qQjrsGBmpJ56HylhLyP3pA,"Chicken Wings, Sports Bars, American (Traditional), Nightlife, Restaurants, Bars",Calgary,14.0,13.0,14.0,13.0,13.0,13.0,13.0,50.9681277529,-114.072287362,Buffalo Wild Wings,,T2J 0P6,46,3.5,AB,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,93.0,0.0,5.0,2.0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
7746 Elbow Drive SW,True,True,,,True,,True,True,False,True,True,True,True,True,6HtksyUb-0Otnhiy1wnNEw,"American (Traditional), Vegetarian, Breakfast & Brunch, Steakhouses, Comfort Food, Restaurants, Diners",Calgary,12.0,6.0,12.0,6.0,12.0,12.0,12.0,50.9848325,-114.0831414,D'vine Diner,,T2V 1K2,11,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,72.0,0.0,4.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
11660 Sarcee Trail Nw,True,True,False,,True,,False,False,True,True,False,True,True,,Spkk64O-bdXZYCkpSOxwpA,"Restaurants, American (Traditional), Comfort Food",Calgary,10.5,10.5,10.5,10.5,10.5,10.5,10.5,51.156229,-114.1597301,Swiss Chalet Rotisserie & Grill,,T3R 0A1,13,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
"11440 Braeside Drive SW, Suite 11",False,True,,True,True,,True,False,False,True,True,True,True,,u1jADJ_yMcL8bRJre7hjMQ,"Latin American, Arts & Entertainment, Music Venues, Nightlife, Restaurants, Spanish",Calgary,9.0,0.0,14.0,0.0,9.0,9.0,9.0,50.9531750972,-114.115644222,Destino Restaurant,,T2W 3E5,11,4.0,AB,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,50.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"456 36 Street NE, Unit 107",,,,,False,True,,,,True,False,,,,l60ViBdB70YdrI0yJ6025g,"Pubs, Bars, Sports Bars, Nightlife, Burgers, Restaurants, American (Traditional)",Calgary,15.0,13.0,16.0,14.0,13.0,13.0,13.0,51.0554089962,-113.981077827,Browns Social House,,T2A 5W8,3,5.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,97.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
"Unit 4, 7116 MacLeod Trail S",,True,,,False,,True,True,False,True,True,True,True,True,kqPuXd_jHPq6HwTmaj6RnQ,"American (Traditional), Restaurants",Calgary,14.5,14.5,14.5,10.0,14.5,14.5,14.5,50.9896706,-114.0714167,Dobson's Restaurant & Bar,,T2H 0L3,7,4.5,AB,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,97.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
510 Heritage Drive SW,,True,,False,False,True,True,True,False,True,True,True,True,,hiFa3avDSwpdpKbQKRAYgw,"Dance Clubs, Pubs, American (Traditional), Bars, Nightlife, Restaurants",Calgary,14.5,11.5,14.5,10.5,14.5,11.5,11.5,50.9802253,-114.0757585,Atlantic Trap & Gill Pub,,T2V 2W2,6,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,88.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
2005B 4 Street SW,,,,,False,,,,False,True,True,,True,True,agqtyI5ozsnwVpu1TK0LZw,"Nightlife, American (Traditional), Restaurants, Lebanese, Hookah Bars, Bars, Middle Eastern, Desserts, Food",Calgary,16.0,14.0,16.0,13.0,14.0,14.0,14.0,51.0347999611,-114.071760911,D2UE,,T2S 1W6,3,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,101.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
"100  7th Avenue SW, Suite 111",,True,,,True,,,False,False,True,True,True,True,True,pGHfw4gK33r0g6S4a3-euQ,"Restaurants, American (New), Canadian (New), Breakfast & Brunch",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0465229,-114.0633168,Bistro at Art Central,,T2P,5,1.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
41 Shawville Blvd SE,False,True,False,,True,,True,True,False,True,True,True,True,True,0X8MLdXMghaBkGFTMolZcw,"Steakhouses, Restaurants, Canadian (New), Lounges, American (Traditional), Nightlife, Bars",Calgary,14.0,12.0,15.0,13.0,13.0,12.0,13.0,50.9057756,-114.0669213,Moxie's Grill & Bar,,T2Y 3P3,14,2.5,AB,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,92.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
90 Anderson Rd Se,,True,,,True,,,True,False,True,True,True,True,,nDmTriGzqd2eInBbur25fw,"Canadian (New), Comfort Food, Restaurants, Nightlife, Bars, American (New)",Calgary,12.0,11.0,13.0,12.0,11.0,11.0,11.0,50.952414099,-114.069254907,Milestones Restaurants,,T2J 0A2,14,3.0,AB,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,81.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
"Calgary Airport, 2000 Airport Road NE",False,True,False,,True,,True,False,False,True,False,,True,,0ZVtPnEq69epPqao-RwWug,"Restaurants, American (Traditional)",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1305829665,-114.009733313,Montana's Restaurant,,T2E 6W5,19,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
6455 MacLeod Trl SW,,True,,,True,,,False,False,True,True,True,True,True,N57tCpcFhtaDQP5z4uRNUg,"American (Traditional), Restaurants",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.996067,-114.073148,Moxie's Classic Grill,,T2H 0K8,6,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
"8060 Silver Springs Boulevard NW, Suite 141",True,True,False,False,False,True,True,False,False,True,True,True,True,True,zwFScgZRXOsWnucfwyn8pw,"Nightlife, Beer, Wine & Spirits, Wine Bars, American (Traditional), Bars, Burgers, Pubs, Food, Restaurants",Calgary,15.0,15.0,15.0,1.0,15.0,15.0,15.0,51.1165594348,-114.204570151,Nottinghams Pub & Restaurant,,T3B 5K1,17,3.0,AB,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,91.0,0.0,5.0,2.0,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False
10233 Elbow Drive SW,,True,,,False,True,True,True,,True,True,True,True,,4253zBrjbPy7VvD4X9NPnQ,"Nightlife, Tapas Bars, Restaurants, Bars, Pubs, American (Traditional)",Calgary,16.0,16.0,16.0,16.0,16.0,16.0,16.0,50.9626970038,-114.087518934,Bull & Finch,,T2W 1E8,8,3.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112.0,0.0,5.0,2.0,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
2312 16 Avenue NW,True,True,False,,True,,False,True,False,True,False,True,True,,3_27-KlCTU3Z0vo7yNK0mw,"American (New), Restaurants, Diners, Canadian (New), Food, Coffee & Tea, Breakfast & Brunch",Calgary,14.0,14.0,14.0,14.0,14.0,14.0,14.0,51.0670615,-114.1142547,Phil's Restaurant,,T2M 0M5,17,3.5,AB,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,98.0,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"7 Mahogany Heights SE, Ste 470",True,,,,True,True,True,True,True,True,True,True,True,,kG3h6cXDmZz5hSI6Km__PA,"Nightlife, American (Traditional), Bars, Barbeque, Restaurants",Calgary,14.0,13.0,15.0,14.0,13.0,13.0,13.0,50.9027628,-113.9334711,State & Main,,T3M 0X7,9,3.0,AB,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,95.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
7403 Macleod Trail SW,True,True,True,False,False,True,True,True,False,True,True,True,True,,ibIwWdjoLhAg4rWkANVCYw,"Canadian (New), American (Traditional), Bars, Restaurants, Nightlife",Calgary,15.0,13.0,15.0,13.0,13.0,13.0,13.0,50.9877397,-114.0716735,Original Joe's,,T2H,16,3.0,AB,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,95.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1804 19th St NE,,True,False,,True,,False,False,False,True,False,True,True,,0X8G5_wbBtzwUlxonHdplA,"Restaurants, Diners, American (Traditional), Breakfast & Brunch",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.067934,-114.012796,Denny's,,T2E 4Y3,14,4.0,AB,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,0.0,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2 11440 Braeside Drive SW,,True,,,True,,False,False,True,,False,,,False,S4EggH9a-nef1ls_kfBf_g,"Chicken Shop, Chicken Wings, Fast Food, Restaurants, American (Traditional)",Calgary,11.5,11.5,11.0,12.0,11.5,11.5,11.5,50.953225,-114.1165003,KFC,,T2W 4X8,3,2.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
219 17th Avenue SW,True,,False,,False,,True,True,False,True,True,True,False,,aet-eZ1la9rlfJlopyFX5Q,"Pubs, Beer, Wine & Spirits, American (Traditional), Food, Restaurants, Breweries, Bars, Nightlife",Calgary,16.0,13.0,16.0,12.0,13.0,13.0,13.0,51.0377152157,-114.067235741,Mill Street Brew Pub,,T2S 0A3,20,3.5,AB,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,96.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1110 16th Avenue NW,True,True,False,False,True,True,True,True,False,True,True,True,True,True,PMFy98bGt1eNnnpNgQ4pnQ,"Bars, Restaurants, Cocktail Bars, Comfort Food, American (Traditional), Nightlife, Canadian (New), American (New)",Calgary,14.0,13.0,12.0,12.0,13.0,13.0,13.0,51.0672962172,-114.085847134,Earls Kitchen + Bar,,T2M 0K8,41,3.5,AB,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,90.0,0.0,5.0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
201 Barclay Parade SW,True,True,False,False,False,True,True,True,False,True,True,True,True,True,WLEneu6YVE_qM4NGXj2Ddg,"Pubs, American (New), Bars, Nightlife, Restaurants, Canadian (New)",Calgary,14.0,13.0,14.0,12.0,13.0,13.0,13.0,51.0523320328,-114.069674078,The Barley Mill,,T2P 4R3,68,3.5,AB,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,92.0,0.0,5.0,2.0,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2555 32nd Street NE,True,True,False,,True,,True,True,False,True,True,True,True,True,6_RfPTsGA42U5orLc9WjPw,"Restaurants, American (Traditional), Pizza, Italian",Calgary,12.0,11.0,12.0,11.0,11.0,11.0,11.0,51.0746076075,-113.989360884,East Side Mario's,,T1Y 7J6,27,2.0,AB,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,79.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
270 14 Avenue SE,,,,,True,True,True,True,False,True,True,,,,O9qdEZkdcIk5dxC8N00h4A,"Restaurants, American (Traditional), Bars, Nightlife, Lounges",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0393978,-114.0589497,The Still,,T2G 0K3,5,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
11511 40 Street SE,True,True,False,,True,,True,False,False,True,False,True,True,,mKtBdeJFHdaFeuZHtVyBnA,"American (Traditional), Diners, Breakfast & Brunch, Restaurants",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.949498,-113.979773,Denny's,,T2Z 4V6,9,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
728 17th Avenue SW,False,,True,,False,,True,True,False,True,True,True,True,True,EnwLYvr22hc0bJOUeSz38A,"American (Traditional), Food, Restaurants, Breweries, Canadian (New)",Calgary,15.0,14.0,16.0,15.0,15.0,14.0,14.0,51.0378379,-114.0785319,Trolley 5,,T2S 0B7,80,4.0,AB,False,False,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,103.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
"4600 130 Avenue SE, Suite 402",True,True,True,,True,,False,True,False,True,False,True,True,True,qF6cu12XnaDY-H786iIGRQ,"Restaurants, Breakfast & Brunch, American (New)",Calgary,9.0,9.0,9.0,8.0,9.0,9.0,9.0,50.9328893057,-113.970447371,Cora,,T2Z 0C2,36,3.0,AB,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,62.0,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
55 Skyview Ranch Road,,,,,,,True,,,,,,,,t5G_cnJVzcFQjzR4s8YfYw,"Nightlife, Restaurants, American (Traditional), Bars, Soup",Calgary,15.0,15.0,15.0,15.0,15.0,15.0,15.0,51.1629523,-113.959621,Aujla's Restaurant Bar & Grill,,T3N 0E4,5,3.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,105.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2475 27 Avenue NE,True,True,False,False,False,True,True,True,False,True,True,True,True,True,7VY00Tod8Joe0nx8HzRimQ,"Restaurants, Nightlife, Pubs, Bars, Gastropubs, American (Traditional)",Calgary,14.0,13.0,15.0,13.0,13.0,13.0,13.0,50.8876594144,-113.825899804,Toad N Turtle Pubhouse & Grill,,T2E 8M1,57,3.5,AB,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,94.0,0.0,5.0,2.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
5016 17 Avenue SE,False,True,True,,True,,True,False,False,True,True,True,True,True,BQjereFoM6AXFR66Ydgp7Q,"American (Traditional), Restaurants",Calgary,14.0,10.0,14.0,12.0,10.0,10.0,10.0,51.0380697391,-113.962251258,Mom's Place,,T2A,5,4.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,80.0,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
"11440 Braeside Drive SW, Suite 26",False,True,True,,True,,True,False,True,True,True,True,True,True,uhfTEWzNY14bALBoYPCfpQ,"Restaurants, Seafood, Sushi Bars, American (Traditional), Japanese",Calgary,9.5,9.5,9.5,9.5,9.5,9.5,9.5,50.9535392,-114.1163065,Bross Sushi Bar & Grill,,T2W 3N4,12,3.5,AB,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,66.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
112 8 Avenue SE,True,True,,,True,,False,True,False,True,True,True,False,True,Flb_GvJ8d4UR2JuHyHlFzA,"Canadian (New), Breakfast & Brunch, American (New), Restaurants",Calgary,7.5,7.5,7.5,7.5,7.5,7.5,7.5,51.0457158,-114.0623363,Thomsons Restaurant,,T2G 5P6,32,3.5,AB,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,52.5,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
209 4 Avenue SE,,True,True,,False,,True,False,False,True,True,True,True,True,Amx-KvDm_9nemssJM_X_Fg,"American (Traditional), Restaurants, Buffets",Calgary,17.5,17.5,18.5,16.5,17.5,17.5,17.5,51.0490702,-114.0593758,Elements Bar & Bistro,,T2G 0C6,6,3.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,122.5,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
1424 17 Avenue SW,True,True,True,,False,,True,True,False,True,True,True,True,,riHlPwsqP6eZka_Tig9SuQ,"Latin American, Mexican, Tex-Mex, Colombian, Nightlife, Restaurants, Bars, Cocktail Bars",Calgary,10.5,0.0,16.5,15.0,9.0,9.0,9.0,51.0381349,-114.094277,Tropicalyyc,,T2T 0E3,14,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,69.0,0.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
"815 8 Avenue SW, Suite 100",,True,,,False,True,True,True,,True,True,True,,,_kuygM-Ha1-Jq_mqHk4Ewg,"American (Traditional), Restaurants, Nightlife, Bars, Lounges",Calgary,8.0,3.0,4.0,0.0,8.0,3.0,12.0,51.0459174,-114.0797069,TYN Lounge- The Yellow Nectarine,,T2P 3P2,8,3.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38.0,0.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
3545 32 Avenue NE,True,True,False,,True,,True,False,False,True,False,False,True,True,d9OUVDlpEZMOl1IZjNJI0A,"Restaurants, Burgers, Fast Food, American (Traditional)",Calgary,10.5,10.5,10.5,10.5,10.5,10.5,10.5,51.0808769752,-113.98442513,Fatburger,,T1Y 6M6,21,3.5,AB,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,73.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
"400 Crowfoot Crescent NW, Suite 14",,True,,,True,,,False,False,False,False,False,True,,Y-kTCG69fAj5LbfcW5PwHA,"Restaurants, Sandwiches, American (New), Canadian (New)",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.1298924,-114.2009792,Badass Jack's,,T3G 5H6,6,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1240 17th Avenue SW,False,True,,,True,,False,False,True,True,False,False,True,,WiDO5Pm73Fmw8v5t_HQgNQ,"Chicken Shop, Restaurants, Fast Food, American (Traditional), Chicken Wings",Calgary,11.5,11.5,11.5,11.5,11.5,11.5,11.5,51.0380368,-114.0914301,KFC,,T2T 0B8,6,2.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,80.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
508 Country Village Way Ne,,True,,,True,,False,False,True,True,True,True,True,,1bRozVurn_mL11YGsitNMw,"Fast Food, Restaurants, American (Traditional), Comfort Food",Calgary,10.5,10.5,10.5,10.5,10.5,10.5,10.5,51.1553574384,-114.060465701,Swiss Chalet Rotisserie & Grill,,T3K 0R3,16,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
340 13th Avenue SW,True,True,True,,False,,False,True,False,True,False,True,True,True,ymuI9CgRiCYYB_F4wGxQ3A,"Restaurants, Canadian (New), Sandwiches, Cafes, American (New)",Calgary,11.0,11.0,11.0,11.0,11.0,11.0,11.0,51.0409486699,-114.070808887,Boxwood Cafe,,T2R 0W9,71,3.5,AB,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,77.0,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"4916 130Th Ave Se, Unit 300",True,True,False,,True,,False,False,True,True,True,True,True,,U9ohbmQ_4OJN9NRFFeOkSw,"American (Traditional), Restaurants, Canadian (New), Comfort Food",Calgary,10.5,10.5,10.5,10.5,10.5,10.5,10.5,50.9324106717,-113.962595855,Swiss Chalet Rotisserie & Grill,,T2Z 0G4,12,2.5,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,73.5,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
380 Midpark Way SE,True,True,,,,,True,True,,True,True,True,,,Clded60oZKiauQivIpwrsw,"American (Traditional), Restaurants",Calgary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9068392,-114.0610193,The Plow Western Tap & Grill,,T2X 1T8,9,3.0,AB,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
