business_id,name,city,neighborhood,latitude,longitude,cuisine,RestaurantsPriceRange2,stars,Waiting Time,Chicken/Sandwich,Beer/Bar/Drinks,Burger/Fries,Wings/Sauce,Customer Service
iFrOVn0-f9VlYRMaRwBNRw,Boston Pizza,Toronto,Yonge and Eglinton,43.7072315,-79.397072,american,2.0,1.8333333333333333,0.18081277178077726,0.16809227360766701,0.35787466043641697,0.1445051117546764,0.04407054741737535,0.104644635003087
ikQ7dbYDkTtg78Y5Y1DByA,The Longest Yard Restaurant,Toronto,Mount Pleasant and Davisville,43.7026552,-79.3877002,american,2.0,1.75,0.12893613669730206,0.15434863969852014,0.4312873758846907,0.017572887038450155,0.0444610031081353,0.22339395757290154
iqpUIj3nYlZigfojH4bDaA,Swiss Chalet Rotisserie & Grill,Toronto,,43.7269871,-79.3414943,american,2.0,1.0,0.7559823080361034,0.08748942320950179,0.11242420886998447,0.0,0.0,0.04410405988441018
izucdKmWkOyOsEqZE5sYFg,Jim's Restaurant,Toronto,Leslieville,43.6605032,-79.3420692,american,1.0,3.0,0.09079098199381462,0.18735189559854404,0.3901025992903536,0.18768478103183822,0.06095593506518415,0.0831138070202653
j0GIt0EpmpWqms5WbPl5Bw,Prohibition Gastrohouse,Toronto,Yonge and Eglinton,43.7070968174,-79.3972781559,american,2.0,1.5,0.2654243277611399,0.16099909262443574,0.31709811539249133,0.004934377521144794,0.006195416215082996,0.24534867048570533
jF3sWSqa-6TyROZgSUGrIw,Rock 'n' Horse Saloon,Toronto,Entertainment District,43.648171500000004,-79.3890774,american,2.0,1.2,0.29514326279192626,0.09754520907554105,0.4154708828328396,0.014053687181399288,0.014166719953189032,0.16362023816510468
jnfFIosV8zpC3eZ2RcjEeQ,Fit for Life,Toronto,St. Lawrence,43.649457616899994,-79.3766867369,american,1.0,1.0,0.0,0.750373662681085,0.0,0.03307756306976225,0.0,0.21654877424915275
jnx6lEnHd3SeDNeRn87lvA,Johnny Jackson,Toronto,Little Italy,43.6552211,-79.4134057,american,1.0,4.0,0.029325005410076134,0.13486170136672357,0.7256076011792669,0.1044657372490435,0.005739954794889883,0.0
jq1cO9G62R-CaL6Jq0BcCg,Swiss Chalet Rotisserie & Grill,Toronto,,43.7521872,-79.5367103,american,2.0,3.3333333333333335,0.3305360828735193,0.14700940577655366,0.20528549358292805,0.09713049165048789,0.05955134268071379,0.16048718343579738
jylz2TZWeULXS_rn3sal2A,Harvey's,Toronto,Downtown Core,43.660540742600006,-79.3761423979,american,1.0,1.0,0.10880318758533947,0.18596999630229452,0.10732179878148773,0.5337585349571339,0.015718636483326973,0.04842784589041736
k2H--NUMZUivgm_McnVKzw,Layalina Shisha & Coffee,Toronto,Downtown Core,43.6563138,-79.376906,american,1.0,1.0,0.40681975522080105,0.025417274068195515,0.3468447747594278,0.012778865976548676,0.04310159581779659,0.16503773415723044
k2fD2NxXEI4CrDtsBn6tCw,Subway,Toronto,The Junction,43.665562933800004,-79.4658888912,american,1.0,2.0,0.4574292513416553,0.0,0.08777627806303798,0.0,0.0,0.45479447059530675
k6zmSLmYAquCpJGKNnTgSQ,The Stockyards,Toronto,Wychwood,43.681345799999995,-79.426147,american,2.0,2.780821917808219,0.10837766599543709,0.40784750214846366,0.2406565213789301,0.14608628464629614,0.022087837825322643,0.07494418800555029
k7D1eFxN-_Ry491C-RiMpw,Wild Wing,Toronto,Milliken,43.808894200000005,-79.2698542,american,2.0,1.2,0.19911350130146493,0.02923556892126844,0.14131925521168437,0.009718127595390558,0.4668972446912515,0.1537163022789402
kFMEdURGAp4g29oaiF5Hjg,Earth Rosedale,Toronto,Rosedale,43.6783912,-79.38982469999999,american,3.0,1.25,0.11110607158168449,0.21247978613710244,0.22228887487887056,0.027219915498341563,0.05127011195602414,0.3756352399479768
kOFDVcnj-8fd3doIpCQ06A,Mildred's Temple Kitchen,Toronto,Liberty Village,43.639910874899996,-79.42042350770001,american,2.0,2.5555555555555554,0.3861336735065079,0.16836367722388743,0.20920819145711264,0.01783794725391644,0.010691925941052394,0.20776458461752303
kQGJ5QUJ0BAIpmYYtf7Uqw,Upper Deck By Fran's,Toronto,Downtown Core,43.6614505,-79.384068,american,2.0,1.5,0.23259161181397006,0.07979664742922546,0.29582543234211695,0.09583751908802533,0.011020908558532714,0.28492788076812947
kZW2RJdmb8Ymm22pLscYvA,Showtime Bistro,Toronto,Scarborough,43.8213037,-79.2462887,american,2.0,1.625,0.11644824495005865,0.15022621055816673,0.10174287315213393,0.45535546029766405,0.019787632526847454,0.15643957851512913
k_90gSYkCpPuTPlgMzVd8g,Eggsmart,Toronto,Christie Pits,43.6624388384,-79.4245004654,american,1.0,1.25,0.3067489552676474,0.23414331661135873,0.22005239825509815,0.03528661847116883,0.023145515233221153,0.18062319616150574
kaW97gZXyGMdkedZNdQuew,Harbord House,Toronto,,43.662453799999994,-79.40547629999999,american,2.0,2.25,0.08568848350697818,0.21115466321817503,0.3562132812581249,0.16753590694933793,0.0319844627339085,0.1474232023334754
kljR-Bg6A3jze9JzBwRhRA,Black Ox Bistro,Toronto,Scarborough,43.794709399999995,-79.24032779999999,american,3.0,1.5,0.20013547991269962,0.3904229968561414,0.13541292200693492,0.04703257570499063,0.10703795299921733,0.11995807252001607
klu0zF1rWAoNAhKPsFyUog,LOCAL Public Eatery,Toronto,,43.7098882,-79.3635484,american,2.0,1.9090909090909092,0.18920629938332156,0.15518448518911274,0.18604352287377782,0.09686546673045951,0.02835628327420153,0.3443439425491268
kuJRRmmmDUXqwM6kNihXXA,Jump Restaurant,Toronto,Downtown Core,43.647906299999995,-79.3780646,american,3.0,2.4761904761904763,0.11521360943511084,0.36206331249398577,0.23062668555539298,0.08678299267802543,0.011703597492893967,0.19360980234459105
kuJRRmmmDUXqwM6kNihXXA,Jump Restaurant,Toronto,Downtown Core,43.647906299999995,-79.3780646,american,3.0,2.4761904761904763,0.11521360943511084,0.36206331249398577,0.23062668555539298,0.08678299267802543,0.011703597492893967,0.19360980234459105
kwRWzhS3UoIIeoi7ghK6uw,Paddington's Pump,Toronto,St. Lawrence,43.6490469504,-79.3719095007,american,2.0,1.875,0.1811750466248622,0.25072778970937926,0.34288982292408215,0.055035969760963116,0.027733209919124167,0.14243816106158902
kxo3Zz_JIEUGkJHl9kUiKg,Bymark,Toronto,Financial District,43.6473609,-79.3811225,american,3.0,2.588235294117647,0.21134002948690975,0.2440732517244283,0.2799026173410038,0.07532073526332182,0.008774225007990409,0.18058914117634584
l57pPj8XxRxmzsplMCeV9w,The Gem,Toronto,Wychwood,43.6746075642,-79.43209648130001,american,2.0,1.4545454545454546,0.06810675152609358,0.06024998915092906,0.5319460284541662,0.0078877672355789,0.10148537311530938,0.2303240905179229
lFxhaA5tyFxKGtLp7yEjNA,Jack Astor's Bar & Grill,Toronto,St. Lawrence,43.648569,-79.372899,american,2.0,1.5384615384615385,0.18737464279374974,0.10450602271329396,0.22905931012039002,0.18003396508928196,0.09199711048962854,0.2070289487936558
lGQdnscJ2J8MXBoWx3-SRw,Cafe California Restaurant,Toronto,Church-Wellesley Village,43.665105600000004,-79.3808763,american,2.0,1.625,0.1598889899241906,0.4182507008786274,0.19887247737343938,0.03772886527696814,0.011125927086870237,0.17413303945990413
lJpcz-Hv71kbk7bkhZz7FA,KFC,Toronto,,43.710278100000004,-79.3630118,american,1.0,1.3333333333333333,0.09128068423177264,0.6537411350646063,0.15458643361559532,0.020957743974542267,0.006056408501008769,0.07337759461247473
lOgybcjtSymXvJWvSZk1vw,Jack Astor's Bar & Grill,Toronto,,43.734595899999995,-79.3438572,american,2.0,1.65,0.19276141907219124,0.14728940572788762,0.269709364767842,0.10153873431064755,0.03152704346870287,0.25717403265272865
laM_PIoHQ9LzCxXnl6C87w,Whitesides Terrace Grille,Toronto,Scarborough,43.7769584656,-79.283744812,american,3.0,2.0,0.07841626280089767,0.07757991265766209,0.23057300505333578,0.0,0.0,0.6134308194881043
laM_PIoHQ9LzCxXnl6C87w,Whitesides Terrace Grille,Toronto,Scarborough,43.7769584656,-79.283744812,american,3.0,2.0,0.07841626280089767,0.07757991265766209,0.23057300505333578,0.0,0.0,0.6134308194881043
mBOIef7a4hONEbSi_ai8Bw,Beast,Toronto,Niagara,43.6441147,-79.405753,american,2.0,2.0952380952380953,0.34469360011645434,0.24492595701716188,0.14565428167902952,0.01459041991504109,0.010118977199060367,0.24001676407325284
mD4aoafwVXCeY_15aZCePA,Harvey's Restaurants,Toronto,The Junction,43.671490000000006,-79.467331,american,2.0,2.0,0.3537707163142568,0.0,0.15515879911647146,0.0,0.0,0.4910704845692716
mG71gQ5HWl7ut9OCN6NJKA,360 Restaurant,Toronto,Entertainment District,43.6427680935,-79.3870997429,american,4.0,2.2650602409638556,0.17168358762230226,0.23603441188619748,0.24743757899145494,0.013144027881687566,0.008368090960802165,0.32333230265755586
mRDs0z_ys0h1NFh59vQqSg,KFC,Toronto,Downtown Core,43.6544382,-79.38069940000001,american,1.0,2.3333333333333335,0.08523033237257838,0.47199281796018955,0.16597257091896372,0.07910440702140085,0.04095115097201964,0.1567487207548479
mU4EnLW8Z6GRvA93HSwInQ,Farm'r Eatery & Catering,Toronto,St. Lawrence,43.6485276,-79.37027090000001,american,2.0,2.0,0.24424269964021628,0.4362802896006392,0.19094977646150213,0.023493767015351854,0.02761638726428955,0.07741708001800095
mYco0c2HXIGMs-XdrNnDjA,Carters Landing,Toronto,,43.662740899999996,-79.31004159999999,american,2.0,1.5,0.2594845952347715,0.08340299026771182,0.18870478262860133,0.04382789001645988,0.07900660490273584,0.3455731369497196
mrwpkN8k5Q-X7J5mGQ0NtQ,St. Louis Bar & Grill,Toronto,The Annex,43.6663547,-79.4062268,american,2.0,1.7777777777777777,0.18223704038018212,0.07173631260403614,0.21880222555248258,0.00658286522486844,0.3490175879814655,0.1716239682569651
n-6NSy9JxV8qzNGlJ5OKYQ,The Pickle Barrel,Toronto,Etobicoke,43.6116933,-79.557183,american,2.0,1.3636363636363635,0.2662903104105833,0.31286540591380674,0.13267145187140075,0.018630317054151083,0.02020852630888582,0.24933398844117233
nOu-pkyvRkRH-Cw3t00gyw,The Football Factory,Toronto,Niagara,43.6463209,-79.40386059999999,american,2.0,2.5,0.07624424529451028,0.12447271442789956,0.3845963528657908,0.2173961370705714,0.0378764176848239,0.15941413265640408
nP87zXxeS-8got7IBvoAuA,McCoy Burger Company,Toronto,,43.7314957,-79.4041313,american,2.0,2.25,0.04847501068249659,0.1497255986768144,0.05263781144393656,0.6615269707231738,0.03349517437976692,0.05413943409381185
nY2oBwH3s5sKox1mERIoVQ,Epicure Cafe & Grill,Toronto,Alexandra Park,43.6477412,-79.4012788,american,2.0,2.5,0.13647337731797593,0.16247493010219427,0.18576047981398883,0.13491945318700055,0.017161940701974184,0.3632098188768662
nY2oBwH3s5sKox1mERIoVQ,Epicure Cafe & Grill,Toronto,Alexandra Park,43.6477412,-79.4012788,italian,2.0,2.5,0.13647337731797593,0.16247493010219427,0.18576047981398883,0.13491945318700055,0.017161940701974184,0.3632098188768662
ndH2LFHRKxM1RWHmtvZdOA,Spirits Bar & Grill,Toronto,Church-Wellesley Village,43.66998529999999,-79.382977,american,2.0,1.8333333333333333,0.20824837788849646,0.21452498057070404,0.2813417630657602,0.0779105178596126,0.060356889633509436,0.15761747098191722
ndgnPEeRSztiigwNW2IuBg,The Belsize Public House,Toronto,Mount Pleasant and Davisville,43.7026552,-79.3877002,american,2.0,1.0,0.3610357854000965,0.009851921143239477,0.4886999743731361,0.018949927537267434,0.07178616064689153,0.04967623089936899
nhtl2xdJXIwVlov_9AsAdQ,Pearl Lounge,Toronto,,43.757951899999995,-79.4104147,american,2.0,1.2,0.13252346215294458,0.017519260583435867,0.31747787928034255,0.0060788883655188055,0.14163634335792855,0.3847641662598297
nu-DHeDtxnOW5vYj93dGPQ,The Lakeview,Toronto,Little Portugal,43.6495907,-79.42038520000001,american,2.0,2.1724137931034484,0.16609715266447414,0.19824110343288012,0.2974987863721992,0.1416660723969121,0.07022734936008071,0.12626953577345382
oJynEBZyqKcfJjDgfMgDTA,P & M Restaurant,Toronto,,43.7005727,-79.5180119,american,2.0,2.3333333333333335,0.2967053917264594,0.2570275756911151,0.0921307636632826,0.0011119405317422586,0.014546325878948907,0.3384780025084517
oQylTvXwGIkKFdCjmafKVg,Fire on the East Side,Toronto,Church-Wellesley Village,43.666765500000004,-79.3848359,american,2.0,1.8888888888888888,0.2208414051009717,0.36903066667456247,0.19144624612206174,0.01736717095979313,0.020645907293041426,0.18066860384956945
oXMvjbVKKr629a2FTxXtJA,Nando's Flame Grilled Chicken,Toronto,,43.7130336385,-79.3597540197,american,2.0,2.1333333333333333,0.1593178101973949,0.4102408649625047,0.19035504242666132,0.027867879453093627,0.022219485963008358,0.1899989169973371
oehhO64RcYeo3LCPZkGEig,Swiss Chalet Rotisserie & Grill,Toronto,The Beach,43.671760299999995,-79.2929524,american,1.0,2.0,0.24612793500788177,0.41134859126756573,0.1219835413018586,0.014370086170097529,0.0763662855268768,0.1298035607257195
p8lcQpcebIN1r7v0wn0fNA,Golden Swiss Eat N run,Toronto,Scarborough,43.7835249,-79.2051014,american,2.0,2.0,0.0,0.47043256298053004,0.2710008741939598,0.022258660269734522,0.07291728034566103,0.1633906222101147
pK06Y7dSR3JfqS1DgeSKtw,Byzantium,Toronto,Church-Wellesley Village,43.665397999999996,-79.38078359999999,american,3.0,3.6666666666666665,0.029661410851669845,0.10937506932811782,0.6247139266796683,0.0,0.0,0.23624959314054403
pKrTmkZjfOlj9bISpvItAQ,Tundra Restaurant,Toronto,Financial District,43.6500114652,-79.3854689598,american,3.0,2.0,0.22316027102650904,0.14891007055022146,0.4295658456839663,0.013336458936954565,0.009850755396462683,0.175176598405886
pMz7lys_36xZnlwBKOZKWQ,Seasons at The Prince,Toronto,,43.75628270000001,-79.3495064,american,3.0,1.75,0.2833147314126552,0.3319234047332075,0.18265170454448623,0.0037393750373180133,0.0,0.19837078427233304
pOEL97ld-FJMKO8Ki8JmYg,Oliver & Bonacini Café Grill,Toronto,Bayview Village,43.7681639838,-79.3864043032,american,2.0,1.8,0.22386852157463172,0.2755477333423145,0.13241570650397272,0.04678392294682107,0.010713530889555465,0.31067058474270465
pOEL97ld-FJMKO8Ki8JmYg,Oliver & Bonacini Café Grill,Toronto,Bayview Village,43.7681639838,-79.3864043032,italian,2.0,1.8,0.22386852157463172,0.2755477333423145,0.13241570650397272,0.04678392294682107,0.010713530889555465,0.31067058474270465
pfAoH1_m-Wscl-hLjTN5yQ,Omaw,Toronto,Ossington Strip,43.6461256,-79.41967259999998,american,,5.0,0.21309215526027234,0.5356127314221527,0.12661462592429903,0.0,0.0,0.12468048739327603
pfpOi3Q-Yap72z2bLKdWPQ,Drake's Corner Café + Bistro,Toronto,Beaconsfield Village,43.64320479999999,-79.42463769999999,american,2.0,1.6363636363636365,0.16312297442293003,0.3396141360311033,0.16293825407174514,0.06473331459241699,0.003988264461948319,0.26560305641985615
pkPNWdjzIcXWiMJ2krStIQ,Wild Wing,Toronto,Etobicoke,43.617465241400005,-79.5385245234,american,2.0,1.0,0.1754363797515558,0.06312721642688716,0.14380327795361203,0.05033625041389907,0.4549745223556787,0.11232235309836724
pks_z0EXHrxouKLKaMq1gw,Enigma Cafe and Restaurant,Toronto,High Park,43.6563034,-79.45335820000001,american,2.0,2.0,0.0663748973096781,0.46049827290971973,0.09812383904042755,0.04604264966622192,0.008417743257492734,0.3205425978164599
q2l6L-gdvIZewh7n5_xasQ,Banknote Bar,Toronto,Corktown,43.652608575200006,-79.3660836357,american,1.0,3.0,0.14035386648916126,0.2621203582165552,0.4304247264609368,0.021575951130113406,0.028611939180781015,0.11691315852245225
q8MUVVuQpfR6v0HBHmAFxw,The Combine Eatery,Toronto,The Danforth,43.676642,-79.357421,american,2.0,2.5,0.0562316829956015,0.33307572604313856,0.27844619502566975,0.13262163934347873,0.014402644580681042,0.18522211201143043
qEneEkjgJp8pLty7dIy_YA,Hank's,Toronto,St. Lawrence,43.6468886,-79.3729019,american,2.0,1.75,0.18077180226516273,0.16339934684533447,0.42577519084597715,0.016361262398445583,0.009552880086942687,0.20413951755813736
qGf8uO6fgStaTTbIchVUDw,Gossip Restaurant,Toronto,,43.6309217,-79.4227667,american,3.0,2.0,0.30118583751302386,0.09183751320879158,0.44465059759145364,0.00033444344113243426,0.0,0.1619916082455985
qI15oUMWusLnovlnV7DTSA,King Street Social Kitchen,Toronto,Entertainment District,43.646465500000005,-79.3917717,american,2.0,1.5,0.5694707568191679,0.04033908622124206,0.12872099911424226,1.2172458793159522e-05,0.0,0.26145698538655465
qcDFrv2EQU9GeIAAVqdA-g,Jack Astor's Bar & Grill,Toronto,Entertainment District,43.648774700000004,-79.3903295,american,2.0,1.9583333333333333,0.3112447963582539,0.11567567709973457,0.29844546867697463,0.0407220002776252,0.026557374436506655,0.20735468315090508
qfLwyF-xr3Xpfo94-jcfdQ,Quotes Bar & Grill,Toronto,Entertainment District,43.647284899999995,-79.3870757,american,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
qjYhAxibnS2M5IybPd5Yfw,Eggspectation,Toronto,Downtown Core,43.653929,-79.3802132,american,2.0,2.588235294117647,0.09656141479232705,0.2533334737474212,0.23057840948336944,0.014268748519335697,0.008386611674230627,0.3968713417833159
rFay7nyXCrocFPsyb0hpOQ,Table 21 Kitchen & Wine Bar,Toronto,Etobicoke,43.6481585463,-79.5084975176,american,2.0,1.6666666666666667,0.2692388088788091,0.15367591444047457,0.18436854684405693,0.0,0.0,0.39271672983665945
rGZtr_ZfOVfmj9aTLV11Rw,Harvey's,Toronto,,43.730173,-79.418561,american,1.0,2.0,0.0618664885939517,0.3069386496405014,0.4448977025973366,0.08921907198509943,0.0,0.09707808718311095
r_2voyLZfKpWDc02fXhGkw,Harvey's,Toronto,Deer Park,43.689609399999995,-79.3944095,american,2.0,1.0,0.14519456807751283,0.46796353906640353,0.2689415073984139,0.09693195993003044,0.020968425527639386,0.0
ra65zNEvp9skoxr9wSydTw,Swiss Chalet Rotisserie & Grill,Toronto,,43.707785799999996,-79.3443554,american,2.0,2.0,0.1094947311910222,0.38142208957235374,0.0008095259026077739,0.12218408470472537,0.04054546298008172,0.3455441056492091
rgG2k-8qHXuO4ZKhC1AmIA,La Sani Grill,Toronto,Scarborough,43.7764121,-79.234966,american,2.0,1.7142857142857142,0.13790233689875553,0.3345673412410436,0.22291499931770561,0.027761194468389594,0.02732520888388959,0.24952891919021608
rmaNVBR2D_10blPLk_jtTA,Trios Bistro,Toronto,Downtown Core,43.6545725,-79.3830233,american,2.0,3.0,0.0,0.3273526160401409,0.44704618738965607,0.0,0.0,0.22560119657020314
sBRt5i-9MzlnEoTwvdlBrA,Holy Chicken,Toronto,The Danforth,43.6807629,-79.3365283,american,2.0,2.0,0.057937679884800225,0.8696640240362309,0.03383262627944758,0.0,0.03856566979952131,0.0
sCPNcNxYuTnTdlAZohMyQg,Museum Tavern,Toronto,The Annex,43.6685236,-79.39585100000001,american,2.0,2.0833333333333335,0.17381642764167324,0.1489746369441938,0.2929385770375067,0.14598674070022494,0.011770434323729366,0.22651318335267204
sHXIiGercy22UVpwMMmYng,Milestones Restaurants,Toronto,Entertainment District,43.6487189,-79.3907321,american,2.0,1.6923076923076923,0.25907374080650175,0.20107375779398684,0.1727386625230466,0.015520790620833698,0.04400121653297739,0.3075918317226538
sHnN3JliwVWvGX76Odmlbw,Local Kitchen & Winebar,Toronto,Parkdale,43.6389877,-79.44512850000001,american,3.0,2.6666666666666665,0.37344666629851436,0.25395337510729116,0.23765175124443394,0.02395006884515539,0.08632056367124845,0.02467757483335666
sHnN3JliwVWvGX76Odmlbw,Local Kitchen & Winebar,Toronto,Parkdale,43.6389877,-79.44512850000001,italian,3.0,2.6666666666666665,0.37344666629851436,0.25395337510729116,0.23765175124443394,0.02395006884515539,0.08632056367124845,0.02467757483335666
sWNKunkQ8o_zoD2nv7eFeQ,Jackson City Sports Bar & Grill,Toronto,Willowdale,43.761714500000004,-79.4092078,american,2.0,1.0,0.19011741135437396,0.11743001031677174,0.33235442463757087,0.12143803882035067,0.029771373784574492,0.20888874108635838
sXg2NCfiCqK_X_4R5NK_jQ,BarChef,Toronto,Alexandra Park,43.6482201,-79.4001694,american,3.0,3.3333333333333335,0.19963505867188877,0.08095031991763299,0.5627673296534199,0.01159102029131589,0.014802242185405979,0.13025402928033655
siG1NvTQrnJ9OT-FPAx4WA,Mr Greenjeans Restaurant & Bar,Toronto,Downtown Core,43.6514786657,-79.3824005127,american,2.0,1.7142857142857142,0.22847517676368168,0.30158230493989396,0.2275825823953845,0.010217122683357244,0.013234635721716601,0.21890817749596606
svijhRN0hWIHfKb421D1Tg,JOEY Sherway,Toronto,Etobicoke,43.611818,-79.557024,american,2.0,2.0714285714285716,0.26945972770388515,0.17006788945917703,0.20939551027069675,0.01654893881472993,0.01462687470697963,0.3199010590445314
swM_9CXxkvxEk3fDkjA6PQ,Bar Verde,Toronto,Downtown Core,43.654653100000004,-79.3806882,american,2.0,2.0,0.3242724663606126,0.5267281871031968,0.004313981147191561,0.0,0.031403564685109076,0.11328180070389006
tEfmHuo_dNanyTaC5PyoOQ,Momofuku Daishō,Toronto,Financial District,43.6493689,-79.3859219,american,3.0,1.5,0.21923429995721616,0.28971432799366753,0.2370037489515193,0.018668465519651987,0.01913038733298017,0.21624877024496486
tEfmHuo_dNanyTaC5PyoOQ,Momofuku Daishō,Toronto,Financial District,43.6493689,-79.3859219,american,3.0,1.5,0.21923429995721616,0.28971432799366753,0.2370037489515193,0.018668465519651987,0.01913038733298017,0.21624877024496486
tMMEhYse_vbL-hBaI9pIug,St. Louis Bar & Grill,Toronto,Greektown,43.6782674,-79.3470562,american,2.0,1.2222222222222223,0.09018653258260123,0.08309903819064146,0.18098379130008008,0.013024895994785518,0.41108614568490315,0.22161959624698852
tMeEiLIGW-k0fNLhDsD9Ww,Swiss Chalet Rotisserie & Grill,Toronto,Etobicoke,43.6913252,-79.576552,american,,1.3333333333333333,0.20882112764634675,0.3985629121681506,0.12304812408832534,0.08911595007479367,0.0484622383628363,0.13198964765954735
tYWyIOpQLgT3YrwbFkxb1A,Reidies Patties,Toronto,The Danforth,43.6889867,-79.2974482,american,,1.3333333333333333,0.07317855103441857,0.09597320469357601,0.6347812728933276,0.13509357791949897,0.0,0.060973393459178814
tZt9k3BZ0AaXT4XCOEeRwQ,The Stone Lion,Toronto,The Beach,43.669559,-79.302306,american,2.0,1.75,0.0866731862923374,0.20827691094906228,0.3404345754518973,0.1715282944653073,0.05702122054011904,0.13606581230127657
tZt9k3BZ0AaXT4XCOEeRwQ,The Stone Lion,Toronto,The Beach,43.669559,-79.302306,american,2.0,1.75,0.0866731862923374,0.20827691094906228,0.3404345754518973,0.1715282944653073,0.05702122054011904,0.13606581230127657
tq_hA-LBU_NJLmXq-yVw9A,Gate 403 Bar & Grill,Toronto,Roncesvalles,43.650948,-79.45085390000001,american,2.0,3.0,0.0,0.10106115943990397,0.4792370840360351,0.021671846105461533,0.0,0.3980299104185994
tqumNKvNmeII_DRG6SdRuw,Best Bite Bar & Grill,Toronto,,43.653043,-79.6005931,american,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
tyAzb3qkrqT8QLdATbtFIQ,Swiss Chalet Rotisserie & Grill,Toronto,,43.7128560314,-79.3075517014,american,2.0,2.5,0.19851154780797298,0.17279724538657776,0.050581520099507046,0.0031537825931158654,0.334454774285969,0.24050112982685737
u0KWFEkp2KCaB0ebmvi4Kw,The Office Pub,Toronto,Entertainment District,43.6481816,-79.39020579999999,american,2.0,1.8709677419354838,0.1487623817536002,0.030899024590405492,0.5262486960440265,0.053158219320736326,0.02678299732502234,0.21414868096620907
u6cONbfnIOBiImu2vjoi9w,Jawny Bakers Restaurant,Toronto,,43.7057459,-79.3129934,american,2.0,1.5,0.21820882294893593,0.11240093885394867,0.25611035986934977,0.2412599291248655,0.07849713618339915,0.093522813019501
u7bjH0lJcE7Q4BFlKTPJcg,Swiss Chalet Rotisserie & Grill,Toronto,Financial District,43.6464489,-79.3796153,american,1.0,1.0,0.2184062517458692,0.49878039585148815,0.015700028097405217,0.0319457235308066,0.065680326354426,0.16948727442000483
uF86ZhygpBEGr3CudNemYA,O.Noir,Toronto,Church-Wellesley Village,43.6691213,-79.382764,american,3.0,2.0526315789473686,0.26417157546182923,0.21885826542675757,0.3135628268208791,0.015538848675899544,0.003858476948976521,0.18401000666565792
ucgzkl7atsBMGu4gGpmHfw,Peter Pan Bistro,Toronto,Queen Street West,43.6491624,-79.3934448,american,2.0,1.8823529411764706,0.1159183055767368,0.3230188132806444,0.24995444344698187,0.025532971833661905,0.015181897868119514,0.27039356799385555
ug_NBv4W_5fZf3hi2h2U_w,Stratengers,Toronto,Leslieville,43.6625454,-79.3348058,american,2.0,2.0,0.10507617451752911,0.08094181117630035,0.4939334222768835,0.12162942708112065,0.1342951497570439,0.06412401519112249
v9P-qBwGI7Axt3-RwcjPQQ,Dublin Calling,Toronto,Entertainment District,43.6482126,-79.3890949,american,3.0,1.0,0.021447707939381996,0.0,0.975567845421376,0.0,0.0029844466392421037,0.0
vExvdgUbU377-Fry2uuv_w,Banknote Bar,Toronto,,43.6438454,-79.40236159999999,american,2.0,2.125,0.15680407280825515,0.28025763540475734,0.4001912929415935,0.041695325539208176,0.03391127135826321,0.08714040194792275
vExvdgUbU377-Fry2uuv_w,Banknote Bar,Toronto,,43.6438454,-79.40236159999999,italian,2.0,2.125,0.15680407280825515,0.28025763540475734,0.4001912929415935,0.041695325539208176,0.03391127135826321,0.08714040194792275
vh_bMZ0nNFnw7pJquyQtQg,Originals Bar,Toronto,Mount Pleasant and Davisville,43.707283700000005,-79.37609090000001,american,2.0,2.0,0.03977849325996112,0.0,0.40426574628671363,0.01620641841686661,0.002154064924314248,0.5375952771121444
vqgfQqPiLw6ghdVgpZ_vJQ,Jack Astor's Bar & Grill,Toronto,Ryerson,43.6565863725,-79.380073756,american,2.0,1.8679245283018868,0.2392051395814747,0.10531566916534978,0.3370203542474017,0.05160405421460436,0.015657041434769807,0.25119774135639966
w5-llUi5t59YZRI_dOSi0w,The Library Bar,Toronto,Financial District,43.646075,-79.381821,american,3.0,1.75,0.494741393365454,0.032365204081386476,0.2943394638944825,0.0,0.0014567671362543885,0.17709717152242266
wCEIvbgs9p7RYapa-34wIw,Bazille,Toronto,,43.7246843,-79.4541729,american,2.0,3.0,0.2792240149162135,0.3343261179012371,0.17357128017856596,0.021302584918550384,0.024240483414296923,0.1673355186711361
wJhdPi4tvJGV24NXQv3Vnw,Gabby's at the Isabella Hotel,Toronto,,43.6696804,-79.37578309999999,american,2.0,1.3333333333333333,0.3973753827324648,0.06301970929878054,0.04418037917390427,0.07038132118468653,0.29385832653633814,0.13118488107382578
wLEhyVBSPMNhYtMRIaulpQ,Backwood Smokehouse,Toronto,Bickford Park,43.655448299999996,-79.4141735,american,2.0,2.0,0.18191604178642573,0.39667667768593023,0.022334819522381717,0.06909164558844216,0.017495357307541523,0.31248545810927864
wNJpk_DvWyqEJfNXhpr2WQ,Toby's Pub and Eatery,Toronto,Kensington Market,43.6563755,-79.40659720000001,american,2.0,1.6666666666666667,0.17670300197448732,0.029830595113177642,0.39816744421549843,0.06731734701796628,0.18142156582508204,0.1465600458537883
wSojc-y-d7MWiGWdy8deCg,Barque Smokehouse,Toronto,Roncesvalles,43.6480097,-79.4496592,american,2.0,2.2162162162162162,0.15976154393819192,0.33818614564035643,0.23720440673662416,0.04855956532033568,0.08822448269881787,0.12806385566567394
